,bottleid,datetime,station,status,light,temperature,colour,odour,dirt,pH_rws_total_insitu,senshte,foam,ole,e,geldhd,salinity_rws,oxygen,aou_percent,wind_speed,wind_direction,pressure_air,chloride_gvol,sulfate_gvol,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,doc_gvol,silicate_gvol,lat,lon,depth,station_bottleid,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,silicate_vol_unc,phosphate_vol_unc,nitrate_vol_unc,nitrite_vol_unc,ammonia_vol_unc,doc_vol_unc,salinity_nioz,datfile_stem,salinity,gid,rgb,datenum,day_of_year,dic,dic_std,dic_count,dic_poisoned,alkalinity,alkalinity_std,alkalinity_count,emf0,emf0_std,emf0_count,pH_vindta_free_lab,pH_vindta_free_lab_std,pH_vindta_free_lab_count,pH_vindta_temperature,pH_vindta_temperature_std,pH_vindta_temperature_count,alkalinity_poisoned,pH_spectro_total_lab,pH_spectro_total_lab_std,pH_spectro_total_lab_count,pH_spectro_temperature,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,pH_calc12_total_25,pH_calc12_total_insitu,fco2_calc12_insitu,pH_calc12_total_20,pH_vindta_total_25,pH_vindta_total_20,pH_spectro_total_25,pH_spectro_total_20,pH_spectro_total_insitu,fco2_calc13s_insitu,fco2_calc23s_insitu,fco2_calc13v_insitu,fco2_calc23v_insitu,pH_vindta_total_insitu,dic_flag,alkalinity_flag,pH_spectro_flag,pH_vindta_flag,something_flag
133,2018005705,2018-02-20 15:23:00,TERSLG50,Authorised,,5.53,,,,8.03,-350.0,,,0.31,,34.88,9.34,95.8,9.0,240.0,1020.0,,,0.003,0.1231,0.004,18.0,1.0145,0.1269,53.7675,4.766944444444444,3.5,TERSLG50_2018005705,84.46705410220972,8.78855389022018,0.21418084216621075,0.28557445622161437,9.288309188608006,4.518426206159872,0.5811370282099498,,,0.6777639309239808,0.14528425705248746,2.636566167066054,0.06425425264986322,0.04283616843324215,16.893410820441943,34.9,TERSLG50_2018005705,34.88,4,[[0.24 0.6  0.84]],736745.6409722222,51,2158.067149625733,,1,2155.9112383873457,2324.251841837824,,1,643.2285708377793,,1,7.880894964630296,,1,25.0,,1,2321.9299119258985,7.799194356170943,0.0004986769359988249,4.0,23.3,1.0238441774992513,82.49991156713052,8.583878370716825,0.20919281163404124,0.27892374884538834,9.071994931196254,4.413197149976639,0.5676030014932373,,,7.775954636076704,8.069047763499759,373.47254506988975,7.848521270740276,7.773290721718902,7.845699716340099,7.774743837533786,7.8471742781756575,8.067110354994893,374.75002956966307,374.6568705817001,376.2053358831526,376.00622778931273,8.065585053701673,2,2,2,2,2
134,2018005706,2018-03-13 21:04:00,TERSLG50,Authorised,,4.11,0.0,0.0,0.0,8.06,-350.0,0.0,0.0,,,34.49,10.38,100.28,7.4,101.0,1007.9,,,0.003,0.028,0.0126,0.8,2.2639,0.0083,53.7675,4.766944444444444,3.5,TERSLG50_2018005706,188.49183221487687,1.9990211935513005,0.21418084216621075,0.8995595370980852,3.112761572815596,0.29553142246750935,0.02582831236488666,,,0.0443297133701264,0.006457078091221665,0.5997063580653901,0.06425425264986322,0.13493393056471278,37.69836644297538,34.5,TERSLG50_2018005706,34.49,4,[[0.24 0.6  0.84]],736766.8777777777,72,2115.907581683614,,1,2113.793787895718,2342.8684218972076,,1,643.1889919369872,,1,8.017144298169423,,1,25.0,,1,2340.5278940032044,7.948671735275731,0.0008480044403311868,4.0,22.900000000000002,1.02354843056494,184.15526474974925,1.9530303929516608,0.20925325638767792,0.8788636768282473,3.041147326167586,0.28873223156074107,0.025234089168238882,,,7.907815934349907,8.229814925533281,245.9959131255404,7.982189040385327,7.909932133416316,7.984226874330607,7.9175963970339085,7.991980022838305,8.239394593824093,239.37079323516934,239.92507993816326,244.53975989851077,244.66207359300202,8.231415444404169,2,2,2,2,2
135,2018005707,2018-04-18 02:12:00,TERSLG50,Authorised,,7.26,0.0,0.0,0.0,8.4,-350.0,0.0,0.0,,,35.04,9.23,101.2,9.5,328.0,1025.0,,,0.0043,0.0023,0.0057,6.0,1.3007,0.0233,53.7675,4.766944444444444,3.5,TERSLG50_2018005707,108.29600519541073,0.16420531232742824,0.30699254043823543,0.40694360011580044,0.8781414528814642,0.829624354637707,0.19371234273664997,,,0.12444365319565605,0.04842808568416249,0.049261593698228474,0.09209776213147063,0.06104154001737006,21.65920103908215,35.0,TERSLG50_2018005707,35.04,4,[[0.24 0.6  0.84]],736802.0916666667,108,2111.013313585328,,1,2108.904409176152,2338.9552555053842,,1,643.367730368808,,1,8.010023502964852,,1,25.0,,1,2336.6186368685158,7.941702134614569,0.00011278968093740205,4.0,23.0,1.0239655283303035,105.7613778971643,0.1603621487094242,0.29980749541327134,0.3974192381059643,0.8575888822286599,0.8102073084340127,0.18917857816221684,,,7.903223732801213,8.174349021620104,285.1535837252657,7.9775502994285326,7.902265482266636,7.976480528055494,7.9121330135158106,7.98646316483548,8.183105111143606,278.17247135367353,278.7648971432852,285.914071898635,285.8493020806189,8.17287993684828,2,2,2,2,2
136,2018005708,2018-05-15 18:28:00,TERSLG50,Authorised,,12.57,,,,8.2,-350.0,,,,,33.37,9.65,111.87,1.0,360.0,1031.0,,,0.0011,0.0075,0.0103,14.6,1.1344,0.0115,53.7675,4.766944444444444,3.5,TERSLG50_2018005708,94.44990258604899,0.5354521054155269,0.07853297546094395,0.735354224770657,1.349339305647128,0.4094712479971515,0.47136670065918157,,,0.06142068719957272,0.11784167516479539,0.16063563162465808,0.023559892638283186,0.11030313371559855,18.8899805172098,33.4,TERSLG50_2018005708,33.37,4,[[0.24 0.6  0.84]],736829.7694444444,135,2051.0267518488076,,1,2048.977774074733,2356.783180313696,,1,642.4766430467974,,1,8.138640763598463,,1,25.0,,1,2354.428751562134,8.078836651766963,0.0018180283496554825,4.0,24.2,1.0226994627715211,92.35352713502874,0.5235674065618934,0.07678988629574436,0.7190325716783336,1.3193898645359714,0.40038277412161943,0.46090441798197024,,,8.061202508164046,8.252488890809882,234.771599196065,8.137102715352132,8.032686203566412,8.108271427066255,8.066773441378913,8.142676760897446,8.258034795652986,231.04464372440574,231.41711465419093,254.72707870172147,252.68303757424505,8.223208039990887,2,2,2,2,2
137,2018005709,2018-06-12 10:13:00,TERSLG50,Authorised,,16.07,,,,8.17,-350.0,,,,,33.27,7.88,97.6,8.2,43.0,1012.6,,,0.0004,-0.0001,0.0157,1.8,1.3523,0.0132,53.7675,4.766944444444444,3.5,TERSLG50_2018005709,112.59221021431068,0.0,0.028557445622161438,1.1208797406698363,1.1422978248864575,0.47000178030977385,0.05811370282099499,,,0.07050026704646607,0.014528425705248748,0.0,0.008567233686648431,0.16813196110047543,22.518442042862137,33.5,TERSLG50_2018005709,33.27,4,[[0.24 0.6  0.84]],736857.4256944444,163,2088.5190503039494,,1,2086.4326176862633,2371.659288771784,,1,642.9050590277598,,1,8.125598292607256,,1,25.0,,1,2369.289998773011,8.039247488888504,0.00019339696467622148,4.0,24.399999999999995,1.0226236875468966,110.10131252132501,0.0,0.0279256641225141,1.0960823168086782,1.117026564900564,0.45960384649140057,0.05682804293375998,,,8.022490714196964,8.158434271371025,306.6608263717456,8.098058937211569,8.019765207344674,8.095225137463048,8.030245648170023,8.10580666376187,8.166154387892378,300.0097135369496,300.6494237796677,309.0306099208697,308.8011948006963,8.155499869562723,2,2,2,2,2
138,2018005710,2018-07-17 21:54:00,TERSLG50,Authorised,,17.63,0.0,0.0,0.0,8.16,-350.0,0.0,0.0,,,34.21,6.57,84.61,8.5,225.0,1014.7,,,0.0017,0.0023,0.0034,2.0,1.143,0.0363,53.7675,4.766944444444444,3.5,TERSLG50_2018005710,95.16593675586564,0.16420531232742824,0.1213691438941861,0.2427382877883722,0.5283127440099866,1.292504895851878,0.06457078091221666,,,0.19387573437778172,0.016142695228054164,0.049261593698228474,0.03641074316825583,0.03641074316825583,19.03318735117313,34.2,TERSLG50_2018005710,34.21,4,[[0.24 0.6  0.84]],736892.9125,198,2129.160750023586,,1,2127.033716307279,2366.715097835525,,1,643.1407528459657,,1,8.038303439546715,,1,25.0,,1,2364.3507470884365,7.9574382433178155,0.0007207634339295614,4.0,24.4,1.0233361392131621,92.99577441781568,0.16046077729032893,0.11860144408415617,0.23720288816831234,0.5162651095427975,1.263030637074616,0.06309830996671807,,,7.928499420626087,8.038989706410415,421.2175818059493,8.003111259174023,7.931387612871333,8.00591579232268,7.948541196615231,8.023260188852708,8.05916874712756,398.52052463410973,400.509450365926,417.87190258669006,418.168708501047,8.041740617309559,2,2,2,2,2
139,2018005711,2018-08-15 04:49:00,TERSLG50,Authorised,,18.84,0.0,0.0,0.0,8.08,-350.0,0.0,0.0,,,34.72,6.57,85.0,3.0,300.0,1014.0,,,0.0019,0.0025,0.0208,6.7,1.0676,0.2126,53.7675,4.766944444444444,3.5,TERSLG50_2018005711,88.88814880189167,0.17848403513850897,0.13564786670526682,1.4849871723523946,1.7991190741961705,7.5698771586256015,0.2163121160559258,,,1.1354815737938402,0.05407802901398145,0.05354521054155269,0.04069436001158005,0.2227480758528592,17.777629760378336,,No Sample,34.72,4,[[0.24 0.6  0.84]],736921.2006944445,227,,,0,,,,0,,,0,,,0,,,0,,,,,,1.023722837595694,86.82833432792567,0.17434800571382675,0.13250448434250833,1.4505754075390385,1.7574278975953737,7.394459594556028,0.21129949251103397,,,,,,,,,,,,,,,,,9,9,9,9,9
140,2018005712,2018-09-11 12:29:00,TERSLG50,Authorised,,17.84,0.0,0.0,0.0,8.71,-350.0,0.0,0.0,,,34.3,5.61,72.59,16.5,250.0,1013.6,,,0.0011,0.008,0.0354,8.6,0.5041,0.17,53.7675,4.766944444444444,3.5,TERSLG50_2018005712,41.9712587214627,0.5711489124432287,0.07853297546094395,2.527333937561287,3.1770158254654595,6.05305323126224,0.2776543579225316,,,0.907957984689336,0.0694135894806329,0.1713446737329686,0.023559892638283186,0.37910009063419303,8.394251744292541,34.4,TERSLG50_2018005712,34.3,4,[[0.24 0.6  0.84]],736948.5201388889,254,2125.812590870685,,1,2123.688901968717,2329.3376706371578,,1,646.4866329188267,,1,7.964703570393426,,1,25.0,,1,2327.0106599771807,7.864520800241174,0.004789619521096102,4.0,25.0,1.0234043721060497,41.011412365857524,0.5580872312162095,0.07673699429222881,2.469535998131727,3.1043602236401653,5.914625143535146,0.27130464310129,,,7.863707225969089,7.9699380585873625,498.56958721532544,7.937557615583187,7.85769115413821,7.931356306953811,7.864520800241175,7.93827559211194,7.970603221525207,497.4687264905404,497.56005257319737,506.7761868949619,506.0926624540406,7.963648097920912,2,2,2,2,2
141,2018005713,2018-10-16 13:49:00,TERSLG50,Authorised,,15.8,0.0,0.0,0.0,9.11,-350.0,0.0,0.0,0.25066,,34.27,7.31,90.94,6.2,153.0,1015.4,,,0.0022,0.0061,0.0191,12.1,0.6242,0.1698,53.7675,4.766944444444444,3.5,TERSLG50_2018005713,51.970759162739576,0.43550104573796194,0.1570659509218879,1.3636180284582085,1.9561850251180584,6.045931992166637,0.39065322451891077,,,0.9068897988249955,0.09766330612972769,0.13065031372138858,0.04711978527656637,0.20454270426873125,10.394151832547916,34.3,TERSLG50_2018005713,34.27,4,[[0.24 0.6  0.84]],736983.5756944445,289,2098.6034752619516,,1,2096.5069682936582,2305.0845088527826,,1,645.8165057101478,,1,7.978731325686615,,1,25.0,,1,2302.781727125657,7.882074225915335,0.0011390934581113198,4.0,25.0,1.0233816274286234,50.78336152401204,0.42555097147113513,0.15347739954696676,1.3324628778850294,1.9114912489031313,5.907798059026925,0.3817278071529159,,,7.873038945980374,8.0102791093967,442.2047402552993,7.946973128003772,7.871750965721074,7.945584362757161,7.882074225915335,7.956038997027588,8.019340026713522,431.4075399243712,432.3041900237607,443.7604554661664,443.63065602467856,8.008785513268267,2,2,2,2,2
142,2018005714,2018-11-13 19:40:00,TERSLG50,Authorised,,12.93,0.0,0.0,0.0,8.13,-350.0,0.0,0.0,,,34.22,7.76,94.9,17.1,275.0,1021.3,,,0.0096,0.0044,0.0028,7.2,0.8723,0.0259,53.7675,4.766944444444444,3.5,TERSLG50_2018005714,72.6275123640784,0.3141319018437758,0.6853786949318744,0.19990211935513003,1.1994127161307802,0.9222004628805411,0.23245481128397996,,,0.13833006943208118,0.05811370282099499,0.09423957055313274,0.2056136084795623,0.029985317903269502,14.525502472815681,34.22,TERSLG50_2018005714,34.22,4,[[0.24 0.6  0.84]],737011.8194444445,317,2103.541146729056,,1,2101.4397070220343,2322.1298318971794,,1,644.5421398324457,,1,7.991842257601038,,1,25.0,,1,2319.8100218753043,7.89646843348621,0.0006479423768594527,4.0,25.0,1.0233437204769595,70.97079007845791,0.3069661693896606,0.6697443695774411,0.19534210779342032,1.172052646760522,0.9011639436754665,0.2271522330499449,,,7.896840738031222,8.07866603537028,370.27433498968145,7.971052895624782,7.8849156364845046,7.95888744550265,7.896468433486209,7.9705829122101255,8.078012062608332,370.654936049737,370.6226277982862,382.64264767722085,381.58469580801943,8.066139548802138,2,2,2,2,2
143,2018005715,2018-12-12 03:01:00,TERSLG50,Authorised,,10.69,0.0,0.0,0.0,7.88,-350.0,0.0,0.0,,,35.03,7.79,87.73,8.1,170.0,1024.2,,,0.0179,0.0315,-0.0039,13.0,0.7546,0.086,53.7675,4.766944444444444,3.5,TERSLG50_2018005715,62.827835412052686,2.248898842745213,1.277945691591724,0.0,3.248409439520863,3.062132811109133,0.41971007592940823,,,0.4593199216663699,0.10492751898235206,0.6746696528235638,0.3833837074775172,0.0,12.565567082410539,35.03,TERSLG50_2018005715,35.03,4,[[0.24 0.6  0.84]],737040.1256944444,346,2136.7288371746918,,1,2134.59424293176,2325.634424764199,,1,645.8916887892213,,1,7.932672381008296,,1,25.0,,1,2323.311113650549,7.830653836305524,0.0006664619104246467,4.0,25.0,1.023957943582623,61.35782802976333,2.196280478939172,1.2480450975559103,0.0,3.172405136245471,2.990486894798966,0.40988995550044477,,,7.824657958056658,8.038995071639281,408.7303680417476,7.897967392185418,7.824923849614114,7.898126443536821,7.830653836305524,7.903936171475325,8.044796485509794,402.0737746047432,402.594482861835,408.428066288081,408.4520183964937,8.038859926790225,2,2,2,2,2
144,2018005716,2018-01-31 00:53:00,TERSLG100,Authorised,,6.18,0.0,0.0,0.0,8.12,-350.0,0.0,0.0,,,34.67,8.95,90.91,13.6,202.0,1010.1,,,0.004,0.0502,0.0063,13.5,1.0003,0.0614,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005716,83.28476512414034,3.58395942558126,0.28557445622161437,0.4497797685490426,4.319313650351917,2.186220402350009,0.4358527711574624,,,0.3279330603525013,0.1089631927893656,1.075187827674378,0.0856723368664843,0.06746696528235639,16.656953024828066,34.7,TERSLG100_2018005716,34.67,4,[[0.2 0.5 0.7]],736725.0368055556,31,2141.4671333720257,,1,2139.3278055664596,2302.764770863371,,1,643.1697905220482,,1,7.879056196489262,,1,25.0,,1,2300.4643065568143,7.7948186352604525,0.00033740744910971753,4.0,23.399999999999995,1.0236849211118042,81.3578117705264,3.501037625609247,0.27896714148280854,0.4393732478354234,4.219378014927479,2.1356379851483966,0.42576847833617715,,,7.769890786610447,8.052238876608328,387.66897824648805,7.842325380874089,7.771660054719145,7.844023634513047,7.771833434359519,7.84419748458923,8.053723228323731,385.64174446956974,385.7882147882904,385.7887854202994,385.92466821633195,8.053547265765834,2,2,2,2,2
145,2018005717,2018-02-20 08:32:00,TERSLG100,Authorised,,5.6,,,,8.0,-350.0,,,,,34.5,9.19,93.0,12.0,245.0,1017.0,,,0.0025,0.0557,0.0024,14.8,1.0171,0.0671,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005717,84.68352954889846,3.97662430288598,0.17848403513850897,0.1713446737329686,4.326453011757457,2.3891757165746843,0.47782377875040327,,,0.3583763574862026,0.11945594468760082,1.192987290865794,0.05354521054155269,0.02570170105994529,16.936705909779693,34.5,TERSLG100_2018005717,34.5,4,[[0.2 0.5 0.7]],736745.3555555556,51,2141.0194061732554,,1,2138.880525647608,2301.5457653239723,,1,643.1669815851589,,1,7.871402140316218,,1,25.0,,1,2299.2465188051674,7.792855737076889,0.00042084280550178175,4.0,23.4,1.0235560130124342,82.73463149287339,3.885106679391538,0.1743764218757423,0.1674013650007126,4.226884466267992,2.334191471889346,0.46682719135625717,,,7.7701223060433,8.06161463141501,377.87982300825496,7.8425441225333286,7.7641796198741995,7.836401595826372,7.769886924067952,7.842202571859443,8.060784166800174,378.1524399059326,378.1328037418681,384.07534916790183,383.62794263858814,8.054766145753351,2,2,2,2,2
146,2018005718,2018-03-13 17:13:00,TERSLG100,Authorised,,4.11,0.0,0.0,0.0,8.09,-350.0,0.0,0.0,0.1992,,34.31,9.75,94.03,8.9,318.0,1005.1,,,0.0037,0.1046,0.0293,11.9,0.9892,0.1199,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005718,82.36058148635371,7.467772030195214,0.2641563720049933,2.091832891823325,9.823761294023532,4.26918283781378,0.3841961464276891,,,0.640377425672067,0.09604903660692228,2.2403316090585643,0.079246911601498,0.31377493377349874,16.47211629727074,34.3,TERSLG100_2018005718,34.31,4,[[0.2 0.5 0.7]],736766.7173611111,72,2152.550335782639,,1,2150.3999358467927,2309.818845815902,,1,643.1168814091164,,1,7.876471497194699,,1,25.0,,1,2307.511334481421,7.806065006228259,0.0003695914642632878,4.0,22.899999999999995,1.023411953749644,80.47647009065665,7.29693649056404,0.25811343226660566,2.0439793420031203,9.599029264833765,4.171519418130761,0.3754071320156522,,,7.763874815877141,8.078824333989582,361.50854060356164,7.836211174109969,7.769448426735203,7.841775553566928,7.775836127172566,7.84826747160937,8.09081371314176,349.86080864379664,350.6797032833794,356.01095341397416,356.3987877856257,8.084060201479472,2,2,2,2,2
147,2018005719,2018-04-17 22:52:00,TERSLG100,Authorised,,5.67,0.0,0.0,0.0,8.31,-350.0,0.0,0.0,,,34.77,9.18,98.6,11.6,266.0,1022.4,,,0.0038,0.0611,0.0017,9.7,1.9401,0.0422,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005719,161.53231312340765,4.362149818785159,0.27129573341053365,0.1213691438941861,4.754814696089879,1.502581449172156,0.31316828742425074,,,0.2253872173758234,0.07829207185606268,1.3086449456355478,0.0813887200231601,0.018205371584127914,32.30646262468153,34.8,TERSLG100_2018005719,34.77,4,[[0.2 0.5 0.7]],736801.9527777778,107,2147.435715409769,,1,2145.2904249847843,2325.5506264202113,,1,643.2442685784898,,1,7.910741437592731,,1,25.0,,1,2323.22739902119,7.892537196482599,0.0006733583090298997,4.0,23.2,1.0237607551436196,157.78326363052165,4.2609074404040905,0.2649991534130204,0.118552252842667,4.644458846659778,1.4677076080742755,0.30589987538672303,,,7.804569306374058,8.096846830347646,347.9067138607229,7.877568378424057,7.803245317166988,7.87611021185833,7.866150709334884,7.9399018734745646,8.160654570919242,293.5064216633838,297.4268848907728,349.17072752157094,349.07580656606126,8.094823157166145,2,2,3,2,2
148,2018005720,2018-05-15 16:01:00,TERSLG100,Authorised,,11.38,,,,8.9,,,,,,33.74,10.12,110.76,1.0,10.0,1033.0,,,0.0046,-0.0021,0.0091,5.3,1.3387,0.007,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005720,111.45987710855411,0.0,0.3284106246548565,0.6496818879041726,0.8281659230426816,0.2492433683460922,0.17111256941737413,,,0.03738650525191383,0.04277814235434353,0.0,0.09852318739645695,0.09745228318562589,22.291975421710823,33.7,TERSLG100_2018005720,33.74,4,[[0.2 0.5 0.7]],736829.6673611111,135,2042.2892508701718,,1,2040.2490018683038,2319.103508688945,,1,642.5623798497406,,1,8.03359796141547,,1,25.0,,1,2316.7867219669783,7.94766568728515,0.0005785303255864387,4.0,24.4,1.0229798672326869,108.95608083673211,0.0,0.32103332154840564,0.6350876578457589,0.8095622891220664,0.243644451205411,0.1672687556210262,,,8.012917918776717,8.221813847291232,251.00908097825064,8.088346869104257,7.927206835613108,8.00168158459109,7.93878315235964,8.01338950271259,8.145587256307623,309.2448596726311,303.3676234193909,319.3662361041763,312.41821850207975,8.133682677552857,3,3,2,2,2
149,2018005721,2018-06-12 13:06:00,TERSLG100,Authorised,,16.0,,,,8.18,-350.0,,,,,,10.05,101.91,8.0,320.0,1013.3,,,0.0009,0.0015,0.0097,5.2,1.3489,0.0086,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005721,112.30912693787155,0.10709042108310537,0.06425425264986323,0.6925180563374149,0.8638627300703835,0.3062132811109133,0.1678840303717633,,,0.045931992166636994,0.041971007592940826,0.03212712632493161,0.01927627579495897,0.10387770845061224,22.46182538757431,34.0,TERSLG100_2018005721,34.0,4,[[0.2 0.5 0.7]],736857.5458333333,163,2054.6514184065463,,1,2052.5988195869595,2349.0062287102646,,1,642.9782814238736,,1,8.143739508110768,,1,25.0,,1,2346.659569141124,8.057443567544546,0.000510894075221621,4.0,24.4,1.0231769424000754,109.76510736689103,0.10466461532245089,0.06279876919347054,0.6768311790851825,0.8442945636011039,0.29927695633232904,0.16408113143945194,,,8.035567450583162,8.172740889024482,289.79229367207125,8.111228999888471,8.037053939016909,8.112678191299963,8.048420024629317,8.124149704526843,8.185697359391611,279.3650745264836,280.3936314045479,288.56705036374024,288.6890076569526,8.174148238417645,2,2,2,2,2
150,2018005722,2018-07-17 18:45:00,TERSLG100,Authorised,,18.52,0.0,0.0,0.0,8.23,-350.0,0.0,0.0,0.2007352,,34.37,6.44,84.53,8.6,225.0,1012.9,,,0.002,0.0007,0.0045,3.1,1.3288,0.0018,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005722,110.63560521539307,0.049975529838782506,0.14278722811080719,0.32127126324931615,0.5140340211989058,0.06409115186042372,0.10008471041393581,,,0.009613672779063557,0.025021177603483952,0.014992658951634751,0.04283616843324215,0.04819068948739742,22.127121043078617,34.4,TERSLG100_2018005722,34.37,4,[[0.2 0.5 0.7]],736892.78125,198,2085.395158461326,,1,2083.3118466147116,2368.2226342092545,,1,643.0939260258904,,1,8.1186487056302,,1,25.0,,1,2365.856777431823,7.83398090578689,0.000774410920635611,4.0,24.400000000000002,1.0234574444985143,108.09985877781524,0.04883010046721591,0.13951457276347407,0.3139077887178166,0.5022524619485066,0.06262219519232463,0.0977907884220594,,,8.008424125849764,8.106433611580634,349.52515488221405,8.083848307570658,8.011562038462063,8.086936338398148,7.825278970401454,7.898444842667467,7.920400187324879,578.3243130797042,553.1536678708592,346.44588019674086,346.7461275669253,8.109501574361648,2,2,3,2,2
151,2018005723,2018-08-15 00:40:00,TERSLG100,Authorised,,18.45,0.0,0.0,0.0,8.14,-350.0,0.0,0.0,,,34.5,7.04,92.0,3.0,300.0,1013.6,,,0.0019,-0.001,0.0021,1.7,1.3202,0.039,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005723,109.9195710455764,0.0,0.13564786670526682,0.14992658951634755,0.21418084216621078,1.3886416236425136,0.05488516377538415,,,0.20829624354637705,0.013721290943846038,0.0,0.04069436001158005,0.02248898842745213,21.983914209115284,,No Sample,34.5,4,[[0.2 0.5 0.7]],736921.0277777778,227,,,0,,,,0,,,0,,,0,,,0,,,,,,1.0235560130124342,107.38989332110064,0.0,0.13252608062556415,0.14647619437562354,0.20925170625089073,1.3566835678641502,0.053622042250380884,,,,,,,,,,,,,,,,,9,9,9,9,9
152,2018005724,2018-09-11 08:40:00,TERSLG100,Authorised,,17.61,0.0,0.0,0.0,8.71,-350.0,0.0,0.0,,,34.48,6.04,77.88,16.5,242.0,1011.4,,,0.0002,0.0192,0.0044,5.4,1.0301,0.0879,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005724,85.76590678234226,1.3707573898637488,0.014278722811080719,0.3141319018437758,1.6991680145186054,3.1297845825173582,0.17434110846298498,,,0.4694676873776037,0.043585277115746245,0.4112272169591246,0.004283616843324216,0.04711978527656637,17.15318135646845,34.6,TERSLG100_2018005724,34.48,4,[[0.2 0.5 0.7]],736948.3611111111,254,2112.9991929858015,,1,2110.8883046811206,2324.2893850895666,,1,646.4047759878802,,1,7.971771652045899,,1,25.0,,1,2321.967417671895,7.876810347360941,0.0005618885239300792,4.0,25.0,1.0235408481598274,83.79334047736,1.3392307618481125,0.01395032043591784,0.3069070495901925,1.6600881318742229,3.057801345343706,0.1703313636934218,,,7.878639488519071,7.988555384982509,472.65942962010325,7.95264377436458,7.864569858775892,7.938293462721111,7.876810347360942,7.950691481890053,7.986533722420178,475.0236847230728,474.82330432915927,491.12268131805155,489.5453756822468,7.974066229246774,2,2,2,2,2
153,2018005725,2018-10-16 10:24:00,TERSLG100,Authorised,,15.34,0.0,0.0,0.0,9.09,-350.0,0.0,0.0,0.1711,,34.6,7.49,92.53,6.7,126.0,1015.5,,,0.002,0.0021,0.0051,5.4,0.9753,0.0908,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005725,81.20327044444073,0.14992658951634755,0.14278722811080719,0.3641074316825583,0.6568212493097131,3.2330425494035966,0.17434110846298498,,,0.48495638241053945,0.043585277115746245,0.04497797685490426,0.04283616843324215,0.054616114752383746,16.240654088888146,34.6,TERSLG100_2018005725,34.6,4,[[0.2 0.5 0.7]],736983.4333333333,289,2122.969924960206,,1,2120.849075884322,2329.7472047404995,,1,645.943864710831,,1,7.973277563334965,,1,25.0,,1,2327.419784955544,7.876076073727384,0.0008407288501939516,4.0,25.0,1.0236318398200839,79.32858991442981,0.14646534396849067,0.13949080377951495,0.35570154963776307,0.6416576973857687,3.158403660022772,0.1703162227677752,,,7.8672745248924665,8.011405937641168,444.59402983237214,7.941144898704627,7.865952356700462,7.939700099805846,7.876076073727384,7.949953361488071,8.020179654110327,434.01447642466206,434.8883354003323,446.1999874001913,446.06671772470594,8.009817707986699,2,2,2,2,2
154,2018005726,2018-11-13 23:35:00,TERSLG100,Authorised,,12.3,0.0,0.0,0.0,8.08,-350.0,0.0,0.0,,,34.71,8.14,96.4,15.2,265.0,1022.3,,,0.0008,0.0037,0.0049,9.7,0.7981,0.0814,54.14944444444444,4.341944444444444,3.5,TERSLG100_2018005726,66.44963615472999,0.2641563720049933,0.057114891244322875,0.34982870887147755,0.6710999721207938,2.8983443119102725,0.31316828742425074,,,0.4347516467865409,0.07829207185606268,0.079246911601498,0.017134467373296863,0.05247430633072163,13.289927230945999,34.71,TERSLG100_2018005726,34.71,4,[[0.2 0.5 0.7]],737011.9826388889,317,2127.188015680747,,1,2125.0629527280194,2328.5437423868884,,1,644.7973970660877,,1,7.950517546585182,,1,25.0,,1,2326.2175248620265,7.848923300237588,0.0011352374602052694,4.0,25.0,1.0237152542138244,64.91027254034704,0.2580369599043004,0.05579177511444333,0.34172462257596536,0.6555533575947091,2.8312016451645965,0.30591347167602034,,,7.854621894612133,8.045039359020453,404.5848501515961,7.928332350333209,7.843081221341055,7.916527128138198,7.848923300237589,7.9224476107672945,8.038818526554032,410.95323642533094,410.43360266950805,417.5744499231044,416.51060970339586,8.032792937429246,2,2,2,2,2
